30nM,O16,47,20,5427,154,213,1,1.19551024653654,0.55206579719121,0,0.490243902439024,0.095993606767244,98.5777814113556,122.262013724623,24.1867732448956,7.88041527904359,6.40312423743285,82.0458441844875,82.194208263474,-89.4170828045161,842.875999999998,0.7800215594682,0.461675299934253,0.101844649719274,0.162042580961757,0.014755967009851,0.037132539594632,0.008830659598437,0.019386769391027,0.012142050494637,0.025928183191772,0.028628804157454,0.01001758719135,0.011139132239243,0.017982604212419,0.023234999283687,0.020546814770804,0.010874369790627,0.015225610863402,0.008726221226122,0.006562729861981,0.002584506072357,0.00015141118873,0.001216993650814,0.009193981201213,0.008224724290941,0.005611701470823,0.009446798275578,0.00403854595333,0.000831316776657,0.001589149002295,0.004878816017581,137.705885499716,1311.20787774026,0.18823529779911,0.04313725233078,5.20038542321288,0.439215689897537,0.486274510622025,0.243296617490664,0.241608232493139,0.215686276555061,0.184313729405403,0.117647059261799,0.060368648623762,0.069110070212235,0.298039227724075,154.621749763493,228.731410771718,0,153.541920029482,223.644370738898,153,242,0,20,20,20,457,162,245,1,1.22875898934578,0.855432439815043,1,0.626886145404664,0.760407743929047,33.6082597231572,33.2415402771893,8.94427190999916,3.75141950625869,3.60555127546399,16.9705627484771,17.4062021622431,-46.7881840606685,86.9040000000001,0.956066945606695,0.526341341301049,0.013239117330392,0.185265829911788,0.09824733974759,0.011064197484656,0.003256622050869,0.020658089206766,0.038687151651814,0.038420874266467,0.001757144242447,0.001881961558335,0.001703881636011,0.01656869477021,0.012671404329304,0.006935396688277,0.018120792904806,0.005713466041586,0.004137717275684,0.001764601998215,0.000935537391003,0.015369682441134,0.014863026417399,0.013589518677365,0.003103300537341,0.009192232699714,0.004761956447563,0.003606166489446,0.001615356497042,0.001550947538927,0.000826655720519,1,1,24.6666673123836,147.643141999841,0.298039227724075,0.023529410362244,0.057671353254327,0.439215689897537,0.439215689897537,0.347417849470192,0.32307033260359,0.321568638086319,0.254901975393295,0.219607844948769,0.046323897994621,0.035753075475916,0.345098048448563,161.817179746758,245.550320061497,0,161.862144420131,245.586433260394,0,150,251,0
3nM,O22,66,11,2895,247,88,1,1.33773119664467,0.740645030876444,0,0.56631455399061,0.315686224633802,82.3320611941726,80.2122185206219,15.8113883008419,5.38805525798489,5,56.8202229479,55.3186256856848,-29.3930821205696,339.469999999999,0.804501875781576,0.571066023432598,0.017334988764822,0.134030243854753,0.081786096672271,0.019548194215422,0.030179856337276,0.05688700823645,0.02886699263526,0.018234930756319,0.015479881892349,0.006238676172492,0.010463543472901,0.034835895136652,0.030380212893023,0.021614769191787,0.005285009650429,0.006415188957544,0.013230532682138,0.004136350843737,0.002304812784648,0.024311942364182,0.023024889400741,0.013175052057947,0.003172420931317,0.006273882028467,0.008819442359626,0.003333017913523,0.008617042659762,0.008814016176304,0.003945042480269,110.39216029644,1173.13336205482,0.329411774873734,0.058823525905609,1.71152286912596,0.756862759590149,0.82745099067688,0.390078304934417,0.40522741349044,0.388235300779343,0.223529413342476,0.16078431904316,0.125334751149578,0.112917758264593,0.450980395078659,233.810361996911,104.109109502192,0,232.233851468048,103.442832469775,242,101,0,11,11,11,363,229,106,1,1.34361469504425,0.890945391529815,1,0.731854838709677,0.70353771257624,32.1226799335349,31.3209195267317,7.28010988928052,3.2503575218466,3,14.3096018771436,14.5872449409033,-13.9501270864851,80.522,0.94408322496749,0.471137568541146,0.054146679579963,0.160448708238039,0.092699014938434,0.045131251314681,0.021281272747478,0.025529915324449,0.037343462904615,0.038139500211,0.010231168107757,0.014498716848862,0.011116283841214,0.004392250949998,0.001592374617744,0.009959295807745,0.019206221787624,0.011224276395396,0.008165379237737,0.004812025293348,0.005521170972443,0.001453370536617,0.004634396094481,0.002848732990147,0.002754074395775,0.011133784588479,0.012825274592465,0.012608324297245,0.008559508514415,0.002181417277294,0.002672383378034,1,1,40.75686404109,199.847065269947,0.494117647409439,0.050980389118195,0.703838196018686,0.780392169952393,0.780392169952393,0.590679189001305,0.550542879531535,0.533333361148834,0.400000005960465,0.380392163991928,0.085438879953265,0.077040618618221,0.61176472902298,228.612644986554,106.682482682626,0,227.909090909091,106.702479338843,0,239,100,0
3nM,O22,66,12,4535,298,147,1,1.30149604765971,0.757682336810933,0,0.562934458788481,0.350665151926837,102.520920105643,105.118980208143,18.4390889145858,6.93371448427179,6.40312423743285,69.7033435178039,66.9075651375423,75.947952930468,403.131999999999,0.851323446592829,0.522316276586832,0.020152577672762,0.165842655894156,0.072081966704509,0.012294986749405,0.02365070505204,0.033216854603645,0.026524005144651,0.023910742016066,0.015446432303278,0.016942730200063,0.007912450310979,0.047072581700211,0.025897942326652,0.016275158026166,0.007111746584934,0.01569960658707,0.00614402082078,0.004917816792225,0.002743805708445,0.025011172109369,0.010663987611514,0.009566550176496,0.0030741165521,0.009968877668987,0.011480868048101,0.00027292264116,0.007386031301481,0.001284647261837,0.003473391174076,124.517650052905,1692.36866801977,0.329411774873734,0.039215683937073,1.66561682162694,0.600000023841858,0.713725507259369,0.376186253936269,0.373179419629498,0.364705890417099,0.219607844948769,0.192156866192818,0.072208002601604,0.06860165437528,0.407843142747879,296.50737101733,119.069428110206,0,295.533186328556,117.718412348401,309,128,0,12,12,12,459,300,117,1,1.30080922313049,0.880102188523765,1,0.771428571428571,0.751785013572439,35.2504120332185,34.132096331752,8.06225774829855,3.6778473136843,3.16227766016838,16,16.7363424331467,-87.74019798447,87.592,0.943473792394656,0.50164545153085,0.021229255258796,0.17250239328442,0.103507770138188,0.017332484552485,0.002711638208482,0.028604076495323,0.043120332955595,0.040935576652883,0.00614230161225,0.004392178527883,0.001815835958465,0.009751856142025,0.002693454729607,0.00511093001361,0.020617526867812,0.006246681124535,0.004518564913769,0.006439020361057,0.000937806258256,0.008645115993324,0.015392019996466,0.010257275137756,0.005393894284289,0.011618102958546,0.007495520900516,0.007197327465401,0.003152596092519,0.004093153815557,0.000602793290842,1,1,33.4392164051533,192.2431409657,0.380392163991928,0.031372547149658,0.621142854935859,0.600000023841858,0.709803938865662,0.439989689541491,0.418830372474292,0.411764711141586,0.329411774873734,0.294117659330368,0.06715664560192,0.059155787670672,0.447058826684952,300.301640094298,113.029231795367,0,300.058823529412,112.457516339869,0,301,121,0
3nM,O22,66,13,1771,113,104,1,3.25033930909891,0.955501955641999,0,0.237781954887218,0.033055983457763,115.947843914442,118.460964034571,12.1655250605964,3.26752359286765,2.23606797749979,46.3946319643254,34.2028477217005,-46.3934572892653,820.519999999998,0.443692847300513,0.16068604245179,0.021905950934764,0.070789493985879,0.03417962634955,0.024435577260296,0.008264024876012,0.003191246980111,0.040467714699086,0.011447137387279,0.01409241599883,0.018508779209925,0.002131429429387,0.008173968766006,0.021587244515811,0.015650984902887,0.005525603145548,0.007880749713276,0.01989513022236,0.006337157245894,0.00050894179375,0.005517362636136,0.006208429401826,0.009382597224056,0.007063459623572,0.003484939935487,0.001893802710449,0.013231298779047,0.008818482357353,0.001421996552982,0.000201737858144,121.129414260387,445.572561465204,0.227450981736183,0.023529425263405,1.52265654910775,0.360784322023392,0.43529412150383,0.236580887227319,0.251593767061098,0.24705882370472,0.121568627655506,0.121568627655506,0.03041235136295,0.041164971012046,0.274509817361832,95.4540798633708,122.847228887192,0,94.1535855448899,123.639186900056,86,130,0,13,13,13,787,81,117,1,1.11527585835182,0.77370174550249,1,0.728703703703704,0.804063181379429,39.9473661731164,39.8246155034798,12.5299640861417,5.0730963773647,4.47213595499958,24.6841587320227,25.3086540441027,-32.1676940193638,110.904,0.960927960927961,0.631802977116376,0.03683172490905,0.182318433622371,0.093250287651495,0.021985574045785,0.006145635334041,0.018856841891294,0.018741605861414,0.03032341755001,0.013485356483228,0.00757673784211,0.004002621369474,0.016876134494948,0.022340890789167,0.006853090495506,0.012774166594106,0.014399928622823,0.008758150367173,0.005125248897809,0.00136036365207,0.000654617097884,0.002772866412854,0.013458237688571,0.007867029056527,0.004876828567037,0.004709151183092,0.003767736242792,0.001628673565658,0.00207151365757,0.001162013444782,1,1,19.4078434258699,162.478434480727,0.184313729405403,0.023529410362244,0.366278350126227,0.290196090936661,0.301960796117783,0.206466419424148,0.206452902770936,0.20392157137394,0.121568627655506,0.113725490868092,0.032245405473993,0.032511074355671,0.227450981736183,83.120824486359,116.699459348486,0,82.7687420584498,116.598475222363,0,93,119,0
3nM,O22,66,14,2969,378,123,1,1.27933918994167,0.554913583467972,0,0.572723765432099,0.340277705641613,75.5202636326969,80.2246844805263,13,5.37464145265898,5,61.273158887069,62.8259112248171,22.0064251176555,331.125999999999,0.816556655665567,0.563262132120706,0.063133055854134,0.143389562048372,0.038912406065637,0.023505132941544,0.014656276674938,0.060432679808251,0.003919204111312,0.011416380812249,0.053152719797981,0.018283199082227,0.019707678981894,0.037021641978096,0.023237046620405,0.010099031683165,0.009649628379075,0.014233601989275,0.007568094207516,0.010777726037469,0.013122359619035,0.008160165316694,0.012353858144213,0.006570046464246,0.003914860409543,0.002919570777704,0.000554948885391,0.003989870801547,0.004472119085966,0.005992819999826,0.005082478690848,127.109807699919,1399.59219513834,0.388235300779343,0.074509799480438,2.23653591065304,0.839215695858002,0.945098042488098,0.455590708601859,0.47140188451948,0.462745100259781,0.250980406999588,0.227450981736183,0.118928160778878,0.112336490483031,0.537254929542542,395.549095516538,135.43808568161,0,397.000673627484,133.736611653755,394,142,0,14,14,14,415,402,137,1,1.13578767253641,0.780464905397323,1,0.753176043557169,0.788030172305022,29.4139615683391,28.6356421265527,9,3.74165866190616,3.16227766016838,17.7450062243336,18.3895968094125,12.312464207966,81.35,0.932584269662921,0.644383428128162,0.080008055486193,0.152902359842765,0.096118084213406,0.031592022438983,0.013382683156493,0.007407183418983,0.009192383126259,0.035126698664716,0.022305565096436,0.015321741337147,0.008476735578139,0.00699403135507,0.01202286421161,0.001534056832753,0.016390255585585,0.014994936916163,0.014662083827118,0.005980184468877,0.003898639875427,0.003004268654652,0.00479535969322,0.001617481221535,0.012224455716035,0.008730588983294,0.003864916549774,0.005934053341343,0.006033925648928,0.0061940505802,0.002301754343782,1,1,41.6588248610497,230.650988638401,0.505882382392883,0.039215683937073,0.454503425235844,0.847058832645416,0.847058832645416,0.603751084942749,0.555785514791328,0.541176497936249,0.431372553110123,0.39215686917305,0.105293288294117,0.077776308817209,0.588235318660736,400.847949515732,136.022493867252,0,401.221686746988,135.763855421687,0,397,145,0
3nM,O22,66,15,4588,511,143,1,1.3441864376715,0.593154742558697,0,0.579512441581407,0.316733387031989,97.4737267929986,98.488578017961,21.0237960416286,6.83875679029691,6.40312423743285,74.7547169811321,78.4749739838378,-25.1889625576238,426.647999999999,0.804912280701754,0.601931928143972,0.064056266816096,0.10127009470572,0.045278544727094,0.025078964589476,0.027222044872229,0.084945920111843,0.003925648611337,0.00900753003195,0.050073257372243,0.006530797127235,0.009734017403151,0.031663786794984,0.028525347530051,0.005302719582043,0.019944992997872,0.0121218660836,0.023858928643275,0.0039932369494,0.006815761159681,0.003579549733324,0.006575495379784,0.002157376264754,0.00877954790297,0.004975807219466,0.005809238303513,0.00723255371695,0.007630099805877,0.002903873243149,0.006660332376207,127.333335518837,1723.37650638819,0.341176480054855,0.031372547149658,0.685744233288473,0.545098066329956,0.635294139385223,0.391794878519498,0.375626963031427,0.368627458810806,0.254901975393295,0.223529413342476,0.054309766677473,0.049434069211184,0.403921574354172,468.82458965543,148.395027046813,0,468.383609415868,147.869877942459,491,146,0,15,15,15,838,458,153,1,1.48042904820374,0.918926535300633,1,0.6704,0.676099776509091,52.2700850896181,50.4479930225178,10,4.49262328002492,4.12310562561766,20.2829978060444,20.6168232570877,-14.2103962761427,124.802,0.953898690950484,0.419243512176057,0.005667990014621,0.158882461641855,0.095231191423332,0.007777699500969,0.001382155444865,0.038031918471599,0.058651796418458,0.038688260556583,0.005196209889434,0.001679990355157,0.001344478971321,0.008975637077696,0.010523813213068,0.018126576464362,0.01968022497362,0.001960934351455,0.003341978802762,0.001046110475872,0.001128419888665,0.00351399350366,0.005718445560724,0.005578892300768,0.003385281122891,0.011442753018751,0.002247088927869,0.002434296931219,0.002047287240797,0.000688441281852,0.001094109159405,1,1,43.5294125378132,323.364711791277,0.356862753629684,0.027450978755951,0.197782988960048,0.549019634723663,0.549019634723663,0.406816939605731,0.385876744380999,0.384313732385635,0.286274522542953,0.274509817361832,0.051613154311069,0.039926836488421,0.411764711141586,465.489085351135,150.167685376617,0,465.346062052506,150.304295942721,0,490,144,0
3nM,O22,66,16,5717,190,194,1,1.47759395480848,0.851178382215838,0,0.529940674823878,0.293612814143442,129.653949862446,134.182711255959,26.0768096208106,7.9334436778055,7,68.1772206635198,68.0523140575972,68.7330525596819,494.653999999999,0.806346967559944,0.404282725756786,0.054158579971031,0.148267688816814,0.062573984353557,0.033123680710423,0.028748905637372,0.011138806242027,0.044864482120226,0.010057693575382,0.026273231020396,0.017993577469437,0.005539657894259,0.012017768262394,0.011487335405539,0.014356847804486,0.011425975504863,0.010626996729048,0.018136410865703,0.00561353969819,0.004211144817424,0.005344866469285,0.013263033080583,0.010171138274876,0.010502078362447,0.006224931158819,0.010079189108345,0.021220407956135,0.012396439721805,0.008319671249804,0.00428663981732,129.325494408607,1813.60397800803,0.266666680574417,0.037254899740219,3.99414616287497,0.584313750267029,0.678431391716003,0.316199252832781,0.317230011895755,0.303921580314636,0.219607844948769,0.156862750649452,0.071472601682791,0.07180497575955,0.34901961684227,184.195591529148,168.215716184555,0,185.175441665209,172.087808291062,177,125,0,16,16,16,614,182,151,1,1.14411507111683,0.807198456772818,1,0.775252525252525,0.799338623788908,36.4438924242156,35.5105618091294,11,4.52740918322759,4.06155281280883,21,21.5121061601692,75.7741475312437,98.248,0.959375,0.618914352470938,0.001950617165549,0.180643086288111,0.106195474491919,0.001513954263229,0.001768265313102,0.002707422810753,0.019062318372865,0.035123992065058,0.001330537554964,0.004603443191632,0.003156577292434,0.026004214150605,0.023931485176588,0.007894670496684,0.011897435959201,0.001841420895076,0.002382427473224,0.002608443371704,0.004118231341786,0.007267899040003,0.010716086151853,0.012395794086877,0.01272253576134,0.003262472576278,0.000510539918294,0.001912994924477,0.002851995675628,0.002539504640268,0.00373385322124,1,1,34.8078441917896,229.721574217081,0.337254911661148,0.031372547149658,0.444465309390423,0.584313750267029,0.584313750267029,0.41937161676855,0.374139371689057,0.364705890417099,0.254901975393295,0.254901975393295,0.087181096995221,0.060314506874228,0.400000005960465,181.867273259575,151.555950074032,0,182.294788273616,151.677524429967,0,172,146,0
3nM,O22,66,17,5747,245,188,1,1.17796212957566,0.506939765818015,0,0.602410901467505,0.342743258589584,99.3031638335818,112.361025271221,25,8.49786266678764,7.61577310586391,85.2493176151349,85.5974882433933,82.7581087456426,459.029999999999,0.847140330188679,0.578119257402123,0.06421305054626,0.170153959108548,0.024917975086789,0.018210921487374,0.028654691329718,0.026951690358876,0.01172247110912,0.032200158907236,0.035960495200818,0.020205436997632,0.015434248382348,0.008742722136056,0.020191999537037,0.015935450839759,0.012367750793202,0.008193002028608,0.020038713042452,0.014994253142645,0.004301387149038,0.004539428169619,0.018339856831091,0.011431462666783,0.00848716069526,0.008782013280681,0.007801701190264,0.011683248325226,0.003203047667578,0.005390323438134,0.001608499649602,127.470591887832,2003.59220986068,0.309803932905197,0.035294115543366,1.75519446866598,0.639215707778931,0.639215707778931,0.33811828086958,0.348632714435476,0.341176480054855,0.223529413342476,0.18823529779911,0.064779120082668,0.059597115643048,0.380392163991928,250.58917118565,170.596630472714,0,249.971637376022,172.239603271272,252,150,0,17,17,17,415,240,155,1,1.05471810234794,0.606897545391626,1,0.768518518518518,0.737757915335364,26.1755321027752,27.2029410174709,9.48683298050514,3.73143846740568,3.16227766016838,19,20.8037913971302,0.417539876132502,84.076,0.900216919739696,0.699570905668337,0.050776095333988,0.178899789650031,0.054577790498416,0.00934416381287,0.027456162380595,0.046240234513151,0.006057745350908,0.001521842795818,0.019482754180556,0.011611368100513,0.018700569653235,0.011461759993393,0.014878621116355,0.020212702800901,0.009060886801856,0.002322604425168,0.004891531288122,0.006733224826489,0.011171777196815,0.008755916622189,0.008757204521735,0.001414578437734,0.016164229720993,0.006362404247939,0.011397973609589,0.008381975683766,0.004380296409805,0.003930889561158,0.005027890412338,1,1,29.8000005185604,176.505885452032,0.384313732385635,0.035294115543366,0.468907463958394,0.576470613479614,0.666666686534882,0.431884065486383,0.425315386631403,0.419607847929001,0.298039227724075,0.282352954149246,0.056320383890277,0.058765522432561,0.458823531866074,241.300539897704,154.921926721828,0,240.877108433735,154.720481927711,0,251,150,0
3nM,O22,66,18,5004,321,181,1,1.24820534343794,0.622468222100875,0,0.588705882352941,0.363132347795345,99.1723110834662,99.8248466064436,21.4009345590327,7.36795882042441,7,76.2942983558554,77.6167207858322,-70.5868860271598,416.131999999999,0.854508196721312,0.638451961813529,0.038233702093737,0.125237093586141,0.063128685200057,0.01316872454308,0.036782925852346,0.082045196259966,0.003926424709581,0.017527156371599,0.017739604228738,0.015564113290443,0.005945430469362,0.033373510862521,0.026318500786077,0.00870533601123,0.015934726704411,0.028773234252888,0.0132873783148,0.000693819023881,0.007767973700092,0.00994389981677,0.000627451534529,0.00416355267653,0.007892526694992,0.005409855732688,0.011200009183815,0.010010663115894,0.006534887515622,0.007083872312305,0.002553868079293,158.356866896153,2417.10595831275,0.423529416322708,0.062745094299316,2.09570693917542,0.631372570991516,0.760784327983856,0.456359846962975,0.483034763851469,0.494117647409439,0.235294118523598,0.200000002980232,0.082471805237001,0.092606006861721,0.552941203117371,343.279863166124,170.312233658347,0,341.404676258993,171.248001598721,358,143,0,18,18,18,571,349,165,1,1.36303574498343,0.896869492946497,1,0.793055555555555,0.703317829062917,40.7268321721945,39.319206502675,9,3.94401659837905,3.60555127546399,17,18.0132855429639,-88.765925461169,101.006,0.950874271440466,0.470258589937761,0.022342369537962,0.166709575002506,0.101401894176437,0.016030417425644,0.007647408728953,0.039001205434248,0.044035900773267,0.043326638529121,0.005477080272325,0.006577238992443,0.005543087241986,0.004601064911316,0.002414384392267,0.010793233634476,0.022156228543903,0.006154565091753,0.005180319743177,0.005345567119247,0.004379551531094,0.009461173666079,0.014249464694688,0.005023341888648,0.001890680334662,0.011954414241666,0.006980156319461,0.005156009010917,0.005107762864819,0.002785042957995,0.003119694610576,1,1,46.0784330666065,277.964712113142,0.458823531866074,0.027450978755951,0.035942962316089,0.615686297416687,0.615686297416687,0.523618557575074,0.486803348709531,0.482352942228317,0.43529412150383,0.388235300779343,0.042978883378041,0.040908698262137,0.509803950786591,349.222711303215,165.060580411312,0,349.218914185639,165.096322241681,0,357,159,0
3nM,O22,66,19,4613,144,201,1,1.32269209569343,0.591739335231336,0,0.486808780075982,0.069899661709544,96.9056023921842,105.261578935526,17.464249196573,6.02465560796197,5.3851648071345,80.6380803342937,78.11845208347,-78.1320430612746,910.665999999998,0.731409544950056,0.487033846050962,0.055310147348496,0.160787026078269,0.039517441694215,0.021038688778041,0.035104574964276,0.031532858457087,0.031393983446052,0.00380860760565,0.023678695944758,0.033637878150155,0.012985967445467,0.029444601703711,0.005912107345317,0.001440245468248,0.007385021034604,0.011972430203559,0.012176083714787,0.012627559090533,0.001016938139445,0.016126165906601,0.01741778545882,0.006248162206348,0.010085345409726,0.005294957044818,0.003712917987003,0.00172835323371,0.002568433841495,0.002416660027099,0.003717781274181,158.682357311249,1296.2039616555,0.243137255311012,0.039215683937073,1.50890816483064,0.388235300779343,0.474509805440903,0.265355112560617,0.28098936953295,0.282352954149246,0.211764708161354,0.133333340287209,0.038851055854931,0.051366429305511,0.317647069692612,127.143090603966,185.411116043504,0,125.847821374377,184.637112508129,119,182,0,19,19,19,434,127,174,1,1.60874500713201,0.933403750058027,1,0.781981981981982,0.657032068671419,39.7030156589673,36.8781778291715,7,3.26671799172222,3,13.2182189222077,14.2465484910775,-83.4297624126617,91.108,0.939393939393939,0.404440796562934,0.023872539569261,0.139792009530957,0.099704083242001,0.026815302090152,0.007841821083051,0.037623023465735,0.054096596046442,0.042779436576986,0.016266335276564,0.010308330166178,0.002524690515702,0.01273847611477,0.011141086907703,0.019362515702022,0.021108971415369,0.004326362520799,0.003005160544161,0.003463984104412,0.000712719945629,0.001216163171198,0.000759777555501,0.002316627330197,0.003873498134206,0.010905973744547,0.00461570248133,0.002951649533034,0.003857506622295,0.002127399367537,0.000910862258311,1,1,25.8156871497631,135.011769428849,0.290196090936661,0.019607841968536,0.045290634842992,0.419607847929001,0.419607847929001,0.314825453045892,0.311087026333754,0.309803932905197,0.227450981736183,0.211764708161354,0.035295574381121,0.031496286997016,0.333333343267441,126.094399905408,180.862466591975,0,126.069124423963,180.824884792627,0,132,188,0
3nM,O22,66,20,3328,443,196,1,1.40915282512153,0.791719629333864,0,0.562447186074024,0.304878127866992,93.1343527428487,96.4209520799292,14,5.44679285486872,5.09901951359278,57.4809431336109,56.8943444141474,10.8597184601535,370.367999999999,0.813194868662187,0.453811978650809,0.063057848760744,0.146248700159405,0.065147950629032,0.024330309336324,0.018909907625189,0.014612402651264,0.031625369690248,0.01501932104893,0.03474497110765,0.008684687042991,0.008973426613745,0.021154651951091,0.014753304474286,0.019273532219612,0.013293578636692,0.027051790815237,0.018218033991779,0.00467602437204,0.005072733613281,0.016320939099005,0.010797841977822,0.012542217512729,0.009908803338002,0.011282226049365,0.016669857142129,0.011217466953135,0.004125172210119,0.002452754480312,9.89743595566129E-05,161.019612044096,1746.57652372122,0.458823531866074,0.066666692495346,1.86563501651241,0.803921580314636,0.886274516582489,0.511173371568559,0.524812657368155,0.521568655967712,0.298039227724075,0.254901975393295,0.112800170710469,0.10532377658157,0.592156887054443,413.015901092206,191.545432228367,0,414.491586538462,192.686899038462,387,190,0,20,20,20,444,408,191,1,1.57628604994992,0.932469747332044,1,0.758974358974359,0.648386404190618,39.7199587261752,38.2099463490856,7,3.29966522548905,3,13.8219276976545,14.3487585530053,2.71772527287933,92.764,0.932773109243698,0.384588109060416,0.020908052048032,0.151156877083262,0.087544648843096,0.021790293656779,0.010352182552731,0.045199671632015,0.052808307784561,0.03908407773239,0.012822531613233,0.008770521445008,0.006524522717084,0.010713705134996,0.013396365894788,0.021474590508452,0.0211423781946,0.003043731288343,0.001473378878762,0.004696029451122,0.004184884648916,0.004232794201111,0.001825466913635,0.001113690446611,0.008300800495926,0.012418431655775,0.004308265637108,0.004431991651783,0.001477033880683,0.002472231230718,0.002691739239492,1,1,55.2078447341919,272.070598214865,0.5686274766922,0.04313725233078,0.198708934672544,0.803921580314636,0.803921580314636,0.673266399197462,0.612771617601047,0.607843160629272,0.560784339904785,0.462745100259781,0.058471373628533,0.061346337313657,0.650980412960053,411.151906963676,191.960462973025,0,411.344594594595,192.009009009009,0,414,198,0
